Timestamp,smsin,smsout,callin,callout,internet
2013-11-02 22:00:00,148275.9551150799,120438.40321002815,54039.84706212919,64431.481508608136,3807679.096887829
2013-11-02 23:00:00,106350.05420847388,92406.66273408725,32324.039373504333,41816.94113940028,3370565.3692090167
2013-11-03 00:00:00,57811.66595344473,56196.84222229782,16390.818075304232,22279.269408012206,2797797.904412864
2013-11-03 01:00:00,34943.79338208409,39025.4298892221,9181.416783015,14144.21131573012,2359445.326197014
2013-11-03 02:00:00,22577.294979603583,31295.84536249794,5763.435718543456,10836.806805937165,2046432.0493813888
2013-11-03 03:00:00,18620.503960801107,26076.410941042264,4701.915439236153,9126.749971111753,1840069.322886562
2013-11-03 04:00:00,16121.488461694584,25024.132712214716,5081.169369748686,8589.436315296456,1756712.3887178623
2013-11-03 05:00:00,18773.678235134168,29228.490538676997,6984.210460119185,10591.406747568844,1796655.7190974467
2013-11-03 06:00:00,35528.14442449043,44769.94615552644,12699.005671009105,21631.878864399016,1964716.647773292
2013-11-03 07:00:00,161439.6444338644,75441.68984559113,37083.48866593497,54740.067362621994,2351760.791785116
2013-11-03 08:00:00,214157.68192994696,116162.61671286167,90790.83968150862,122232.72452477217,3003619.3803441566
2013-11-03 09:00:00,255881.71750578217,151253.9649800092,151406.3711471928,190124.71954247472,3561019.7734029572
2013-11-03 10:00:00,290002.81218812487,175592.37140880435,190949.44657788455,233249.63093604104,3919215.248262363
2013-11-03 11:00:00,303901.7095682176,157381.45333076044,183933.383337718,220536.64494431808,4035074.3718713215
2013-11-03 12:00:00,265101.41729227384,142228.54643745604,137280.13267139895,168753.2367404622,4034916.9016819005
2013-11-03 13:00:00,263552.4482283948,149983.38858087585,134480.79806685593,162862.94841650475,4263816.407367178
2013-11-03 14:00:00,247263.88054296424,153293.79313851875,145018.53920457873,172434.9201918472,4444625.870931186
2013-11-03 15:00:00,284395.50377162907,156818.189483286,170651.73276946374,199959.95904697626,4572410.282253292
2013-11-03 16:00:00,314854.90787270985,166654.7896259061,208479.3163886458,241879.55116633722,4708012.5459589325
2013-11-03 17:00:00,308828.0888301642,182202.57346695388,204868.77045847886,244191.12020195526,4713790.448991949
2013-11-03 18:00:00,296754.12012418447,177345.07983839486,187435.72445090974,225714.74883860777,4616740.646142377
2013-11-03 19:00:00,266587.1856832401,175643.12311658176,145031.39970506026,179882.0369903472,4568544.897314105
2013-11-03 20:00:00,244527.3330321292,175777.28529482972,103458.55053649786,125135.19304065993,4547145.423736107
2013-11-03 21:00:00,207208.37777643054,162052.04730997488,63457.91038510069,78537.34063936377,4362891.841060562
2013-11-03 22:00:00,142978.1289430021,120179.8365273127,37821.35541683801,47555.77276752511,3873175.6052511
2013-11-03 23:00:00,67308.62938751632,66933.73168830975,17116.8857522001,23701.670882076847,3220624.76251143
2013-11-04 00:00:00,32554.47471079485,36790.18640677369,8210.343092574125,11647.133886116488,2643879.168971254
2013-11-04 01:00:00,19252.464621350577,27301.766430183736,4809.18567063493,7605.092367229526,2306080.1420588326
2013-11-04 02:00:00,13451.67110474657,24529.306037760995,3467.9890370844096,6949.7682589008855,2091480.6733070076
2013-11-04 03:00:00,13106.31657045934,24243.438289468533,4154.871257341541,7619.695579186214,1984767.0874634127
2013-11-04 04:00:00,17798.666698706984,28568.217240577134,7168.5793992718,11255.458351049847,2024632.6965439988
2013-11-04 05:00:00,44056.42084816292,49694.08084170662,19665.105880235504,27543.525481750352,2386273.184286183
2013-11-04 06:00:00,163810.98762182763,129288.88138700507,87056.78171078458,109231.99049779416,3593491.3696307642
2013-11-04 07:00:00,458438.6692485644,216225.395974432,240483.20013860267,289467.23694906785,4886329.038196357
2013-11-04 08:00:00,501994.5708421538,251853.3175374038,371098.2534228156,431757.48126497655,5323460.947467018
2013-11-04 09:00:00,610926.3250021549,270597.8582403421,430613.1339906511,491211.62848080124,5677241.75530321
2013-11-04 10:00:00,549320.6559468138,269538.6221062862,440152.4991285215,499140.4452818599,5729803.828643761
2013-11-04 11:00:00,556677.1362099393,276321.594983423,415116.42373240733,445214.3807638095,5919077.68928083
2013-11-04 12:00:00,534183.2886879541,269715.1884866893,368518.6638029894,403850.09321515367,6249650.835140934
2013-11-04 13:00:00,545810.8563718917,272765.7837556241,394405.87240173196,438894.23336419754,6085582.627019009
2013-11-04 14:00:00,526035.6988068161,260500.46903878782,410063.789501803,460571.44110690244,5913255.882295221
2013-11-04 15:00:00,561837.2080248775,269870.61614221596,452512.4276587284,502543.91937284137,5939476.787045316
2013-11-04 16:00:00,551202.0757470952,274883.2378277206,468664.1684198556,524253.5312973013,5964363.167414366
2013-11-04 17:00:00,424099.8609739128,266992.25298405846,435367.75996527827,492119.17537046067,5918906.407118325
2013-11-04 18:00:00,464805.8277528319,237264.16848279713,331122.75412413495,383279.9434847239,5473350.301759641
2013-11-04 19:00:00,360416.7594179573,221298.34451409298,226889.50817078564,271277.5293665334,5121968.788980949
2013-11-04 20:00:00,331878.9719588794,220518.47193193244,147680.72678775128,177384.7613213757,4885598.358450995
2013-11-04 21:00:00,236859.88182259435,185547.7890965033,78951.94446802964,94856.14003901472,4610835.963505982
2013-11-04 22:00:00,156872.73291045285,137473.5885727364,46343.00767761611,55184.04336446096,4156747.7077190396
2013-11-04 23:00:00,75962.46718560389,72499.09208779735,19158.54271327416,24916.358345648845,3391925.913121723
2013-11-05 00:00:00,32340.786118655007,37865.53304312524,8181.319722103067,12348.872562653185,2804277.706075838
2013-11-05 01:00:00,18537.103238134143,28940.43789659186,5018.974857184988,7536.173810560673,2425739.791544755
2013-11-05 02:00:00,14052.263125535737,24275.795535640355,3365.2184952253865,7183.88608437795,2190278.8222234854
2013-11-05 03:00:00,14341.49708200214,24125.52120160249,4651.545746143595,7807.866358944896,2084588.7566291047
2013-11-05 04:00:00,19336.698184243665,27587.780394591508,6683.050068847997,10594.88111218602,2112314.04868368
2013-11-05 05:00:00,47557.7699511035,50533.256653325116,20161.81185749566,28344.184427917993,2518672.564497165
2013-11-05 06:00:00,172632.31958172115,139243.00310721254,93213.66138293945,117323.24960204608,3881611.366372541
2013-11-05 07:00:00,500873.29542839073,232093.58875298497,262915.87425356364,308704.6799017179,5214372.113080625
2013-11-05 08:00:00,575138.0369797226,256617.25087333258,410772.89862380596,476061.9664774807,5587970.080201142
2013-11-05 09:00:00,594040.298534887,262197.1208204681,449212.9383019856,509146.50657693343,5801764.352616838
2013-11-05 10:00:00,593667.1936801323,269444.5384556236,455018.34046441346,514231.62877067155,5891246.720720571
2013-11-05 11:00:00,569074.8945365442,277151.0895892462,440628.42742516834,484690.22028702527,6056062.714843949
2013-11-05 12:00:00,519704.2033471028,268968.3903005352,391140.3946419958,429727.60710394994,6297268.094720977
2013-11-05 13:00:00,554078.1146515899,272482.7951449152,416145.73081402644,460804.43498456397,6197326.772848612
2013-11-05 14:00:00,549431.8870301597,264230.0137400856,426629.0134129623,475449.4406987972,5997573.128253977
2013-11-05 15:00:00,523467.27818664367,266317.70063461474,461267.26511903363,510221.59758820693,5988421.517031965
2013-11-05 16:00:00,541453.5354112773,277576.9348386625,489629.33256497286,546423.0360852798,6031503.742814085
2013-11-05 17:00:00,433409.45234459447,275243.30586300575,460875.4695888281,519593.42627057945,5986258.217341629
2013-11-05 18:00:00,470241.7899243652,249515.98468714458,354040.29120077356,408726.4764263604,5517345.040330683
2013-11-05 19:00:00,370732.86262827826,222291.16169095584,234774.78024407857,282431.063570003,5150094.820957277
2013-11-05 20:00:00,319393.8199813668,229949.8832305191,147092.99616990404,176290.81897231698,5015274.40478338
2013-11-05 21:00:00,263580.5818599429,199801.1011847878,83671.43524260735,98886.3940983405,4794251.964427957
2013-11-05 22:00:00,158742.77065267574,139575.9055613525,48216.695749429346,58809.75892166266,4187989.56570873
2013-11-05 23:00:00,76664.99014227516,78342.60885951057,20994.33180615322,27286.366441939357,3464106.9479805017
2013-11-06 00:00:00,34747.251914124885,41568.555572924386,8998.914098563875,13873.562534712039,2872883.631512178
2013-11-06 01:00:00,20239.687031994206,30900.32992161073,5198.175058957276,8371.70570256583,2477947.426969645
2013-11-06 02:00:00,15541.689976227437,26603.247033311512,4335.544103592932,7325.991220451722,2258528.6638718937
2013-11-06 03:00:00,14750.99978494805,26477.108620033334,4492.685857225015,7811.992424866145,2120690.92611507
2013-11-06 04:00:00,19049.56705396085,29905.972657735503,7354.646241503321,10795.329286354732,2141128.454913864
2013-11-06 05:00:00,48130.86997722168,52388.773257282875,19973.249849062948,28028.489371170228,2567112.098755936
2013-11-06 06:00:00,174382.6063137623,144213.58829823113,92919.26793767801,116419.8572934066,3892092.344235418
2013-11-06 07:00:00,479121.80513270176,228867.6725633619,261546.87247240264,307631.4357003972,5181985.275073043
2013-11-06 08:00:00,580069.5633234706,257552.90722694714,401999.813063263,463369.01086643664,5554685.632030866
2013-11-06 09:00:00,596947.6412662892,262258.95224083634,445033.81577308173,495092.2818918435,5729380.867158831
2013-11-06 10:00:00,533329.0651958924,265557.1860449049,452223.6430034099,496659.7877084713,5829223.908396863
2013-11-06 11:00:00,592069.5192595905,277543.99651279766,439462.3909127802,473375.52914306725,5968389.46233515
2013-11-06 12:00:00,553305.4334520826,266051.76982432365,390395.116603211,420206.6111421005,6228608.674295646
2013-11-06 13:00:00,554261.1899086927,266689.68296143925,409476.5456913448,447680.868436043,6146355.108269534
2013-11-06 14:00:00,555444.0975348828,256184.81592839246,420010.77956078784,460031.8828626548,5948590.744254914
2013-11-06 15:00:00,563484.4778282726,265728.28808479424,469228.2939436422,502591.0407877143,5975228.74673761
2013-11-06 16:00:00,535914.7079057557,277180.3641001373,500976.83623464854,541096.5535256003,6018721.435973499
2013-11-06 17:00:00,441746.4429860818,273111.0058639802,469753.3799251566,512151.12208274606,5991801.252108622
2013-11-06 18:00:00,454014.16795861634,251348.30420677856,360099.95066355757,404142.2384103333,5531675.3072212385
2013-11-06 19:00:00,373489.3697060809,225393.6062110534,241904.40457583382,278267.5980070075,5129646.616886725
2013-11-06 20:00:00,325745.6059769944,228644.41669947107,145854.23251322887,171122.5400236922,5019723.659866193
2013-11-06 21:00:00,241922.89200663764,188676.3481869625,81960.09710235076,92191.75514501765,4742446.8927003965
2013-11-06 22:00:00,162924.30924900534,130265.9580660835,48215.54808390362,55003.490129705926,4218197.0323671345
2013-11-06 23:00:00,72115.03789526947,68431.70206721044,20542.640673176233,26147.302008764895,3407005.007854174
2013-11-07 00:00:00,32632.666763907848,38001.94202946882,9518.008196538467,12396.985122645161,2854345.907737724
2013-11-07 01:00:00,18307.621361564652,25122.698694904597,4824.215972290074,8026.944579487446,2478963.62047288
2013-11-07 02:00:00,13302.105334751286,21707.511013749776,3195.4077348525216,6926.644545442034,2232780.766933489
2013-11-07 03:00:00,12697.30236916238,21625.202053866804,4743.278571519066,7922.057600270657,2098892.968461625
2013-11-07 04:00:00,17847.543758436837,24490.156332588656,6973.490064582905,10533.582488021037,2119774.853911851
2013-11-07 05:00:00,45482.57504374271,46587.87793822929,20101.223401314888,27816.86856741163,2498422.1235970226
2013-11-07 06:00:00,166531.14202982158,137760.38458262716,91479.68779429527,111445.89123342134,3802418.9618061795
2013-11-07 07:00:00,472242.44206962973,227608.7747650824,254856.2832670656,293057.4693686093,5130214.921925408
2013-11-07 08:00:00,561136.0736243827,253298.00853939785,388091.01487812924,437832.5802540092,5538234.044012495
2013-11-07 09:00:00,562741.6829936699,264650.3891317467,439719.47890744125,481247.760554021,5730442.2400048245
2013-11-07 10:00:00,613942.2516388124,266652.68545542506,450269.26019238104,491673.4128411213,5828800.787096459
2013-11-07 11:00:00,637770.678928624,279546.843444009,440022.5593867867,466225.23796223453,5985601.870486746
2013-11-07 12:00:00,568538.0097636424,266945.32575766346,391477.0639393983,420418.9514809836,6236533.606275178
2013-11-07 13:00:00,606118.6361536463,268360.1914847648,410254.179710082,441231.82235042803,6215635.230392548
2013-11-07 14:00:00,544105.2352191287,262324.26739152754,424905.2321478661,460701.20678270125,5979599.4825581135
2013-11-07 15:00:00,595099.3372301344,268848.9807160062,462220.8935938742,496263.54111975734,5964486.74915075
2013-11-07 16:00:00,573009.3511816299,276743.9304522773,487259.4206684617,525611.5326299319,5952594.737387323
2013-11-07 17:00:00,468124.93222460145,271845.0579138772,458336.59376079025,498029.237460484,5927029.6575806495
2013-11-07 18:00:00,470057.4046830314,245385.6491890393,355738.6683254281,399899.5356455529,5556072.080381372
2013-11-07 19:00:00,373900.5732139909,220579.50095723188,240698.98153607873,278313.9921123399,5151144.32047965
2013-11-07 20:00:00,328942.9036643604,217627.63052687285,150259.50330017932,176615.45356193645,4924813.020010812
2013-11-07 21:00:00,233627.21816832598,184462.18749646295,84420.56171539062,96245.43114999752,4622740.221515095
2013-11-07 22:00:00,156280.77830877795,128245.29207734963,49062.25462769695,57190.127564378876,4159924.214206675
2013-11-07 23:00:00,77324.57869715306,74975.13042631402,22968.34183669918,29633.546919252705,3485171.83129329
2013-11-08 00:00:00,34246.91158858893,38063.3252803625,10229.610511992509,14339.22946417049,2901259.9139361456
2013-11-08 01:00:00,20186.383251463543,28332.837761291987,6145.218748654049,8598.192217355767,2472809.9778570603
2013-11-08 02:00:00,14134.029762342368,24907.994550335723,3962.7146279702133,7567.4257757566065,2283237.325175227
2013-11-08 03:00:00,13967.806712069218,23680.31274280711,4662.335344318378,8308.431774843997,2064295.759723553
2013-11-08 04:00:00,19904.353048767545,26788.172138737038,7346.905348625186,11048.554766735288,2103877.319097238
2013-11-08 05:00:00,44575.57882820739,46571.666677880465,20577.475758312616,27903.657830328855,2475891.3135208907
2013-11-08 06:00:00,169107.81404897413,129797.51761477438,91241.19000746601,111152.02153737907,3767892.276554247
2013-11-08 07:00:00,474143.514963076,231102.34019328828,251388.53932079655,288379.8168610788,5132855.843113423
2013-11-08 08:00:00,593249.086688683,267031.38042120374,394856.478786203,443494.1419460506,5521134.6835598815
2013-11-08 09:00:00,576983.6660160244,269324.43354583194,441716.77413100755,485578.60574572085,5781624.061075612
2013-11-08 10:00:00,656180.9022862837,276426.90591396176,456392.10111309204,502696.7150555482,5881069.686896613
2013-11-08 11:00:00,687972.8680627097,284539.42077240313,445816.2028642015,478478.43019981624,5989327.3760689385
2013-11-08 12:00:00,622625.2692313957,271048.8436862541,396310.4390563693,422697.2091408569,6232964.673385657
2013-11-08 13:00:00,572580.3377923814,277523.08900218946,416153.7969900218,450985.17620798846,6101758.832732199
2013-11-08 14:00:00,619398.9784599019,269681.08005106804,431015.10308949347,470861.15925900766,5947244.150288207
2013-11-08 15:00:00,602723.370285868,272174.08310615487,468413.6983926848,506070.5628890679,5999521.996767742
2013-11-08 16:00:00,605925.2853488694,281670.0138644374,492711.0849436941,531514.3785594262,6038839.258046501
2013-11-08 17:00:00,484118.9323627337,278516.32479833724,469316.6571997759,515349.75431552343,5979112.643337281
2013-11-08 18:00:00,477642.7890385715,250609.6307239061,379067.35238681926,423990.70815933694,5597472.112938151
2013-11-08 19:00:00,394042.4375549728,220055.30714552136,253718.62908223973,292570.18320762675,5233993.344453914
2013-11-08 20:00:00,298441.0310663704,199807.02079132647,154761.46663115427,179700.02323352356,4876151.450814982
2013-11-08 21:00:00,229043.35696200712,171606.3637531467,89819.61057242929,102630.90895799143,4613699.229942047
2013-11-08 22:00:00,155725.51320929624,126627.64265788799,55469.81744144489,62202.671694629105,4234014.71311424
2013-11-08 23:00:00,97233.30997607516,84876.86760842481,30842.453263177656,38013.42517056838,3664704.0685753627
2013-11-09 00:00:00,49971.37840162318,48936.21428389999,15422.105067515944,20448.70720534681,3079341.296452848
2013-11-09 01:00:00,28381.09477426546,33163.09571157102,8935.386196080646,13782.734686686463,2661514.8379642796
2013-11-09 02:00:00,20249.5557315531,26387.54094782477,7258.140616326582,11541.880957058527,2377578.501076759
2013-11-09 03:00:00,17407.80405840338,24302.05078362928,6390.3408430876725,10097.752000526569,2158424.5897023985
2013-11-09 04:00:00,18114.914292644764,23545.85637801112,6607.651060845286,10429.568865340729,2074211.5661980931
2013-11-09 05:00:00,28089.304452547327,33229.959295977584,12583.80034650144,18113.53430313686,2217619.8874260397
2013-11-09 06:00:00,71848.23103486042,67478.62533433837,34780.557222183896,48199.77027055152,2695627.336419384
2013-11-09 07:00:00,270230.1508018124,121109.41549966799,94963.8737856959,123594.15980809799,3389252.746751363
2013-11-09 08:00:00,368466.73540751624,170751.94343012347,199787.57059263933,239042.7763138022,4144881.108338366
2013-11-09 09:00:00,439353.167805687,193522.86138014978,289352.7548547927,330991.49864809983,4703619.29530054
2013-11-09 10:00:00,463913.5335374022,200106.14488710195,328255.64658747055,367506.85776592855,4958921.002886111
2013-11-09 11:00:00,417291.86543893133,203717.6844331299,322786.4409911406,356130.19357001205,5005022.321046871
2013-11-09 12:00:00,361268.59926316614,190534.7190311203,253559.68778345638,286149.59262702905,4921074.87825235
2013-11-09 13:00:00,353531.304415342,191660.46137649196,227878.26538231157,258910.10814464188,5001986.253185021
2013-11-09 14:00:00,399145.2596679268,184943.84702028736,231649.19297089844,262922.92264137487,5038175.975163973
2013-11-09 15:00:00,392521.0827632403,184683.21317187938,259504.53037503132,288106.55467144394,5106444.154046384
2013-11-09 16:00:00,422489.81316152326,197600.15389704317,297037.9468419536,332485.4610398854,5207030.907824096
2013-11-09 17:00:00,388295.94343915576,200514.63253363466,290499.3358330632,328057.97083401296,5214901.072855897
2013-11-09 18:00:00,371142.54332357476,201532.31598901446,256097.36784615315,294015.0825754367,5054052.703079471
2013-11-09 19:00:00,288553.8651155425,178058.54706897083,178605.9049577726,208978.53013245462,4847697.374233333
2013-11-09 20:00:00,244058.35521854713,167391.14233162283,118958.83673145113,140337.22744354184,4816211.980560872
2013-11-09 21:00:00,202103.03026915953,150864.84488255886,81284.16799350268,93733.82742180537,4688536.397537095
2013-11-09 22:00:00,164506.77646341178,132860.75814290222,63087.40238993464,70800.31037279496,4350034.317476556
2013-11-09 23:00:00,123487.55745214169,101831.32798318726,42912.09794440687,49818.31515051314,3772450.5682108803
2013-11-10 00:00:00,73609.19916647216,66378.45435775637,23030.294795244557,29492.235175105616,3275290.6476661083
2013-11-10 01:00:00,44642.39210985755,49002.44232799961,11878.540745484235,17289.061703284544,2752922.2300347714
2013-11-10 02:00:00,28740.422958318966,38074.93574519881,7363.842490699649,12162.699185594282,2400166.7711053533
2013-11-10 03:00:00,19666.06844691376,31867.52539483396,5679.526206135092,9784.972164681678,2148030.6402591267
2013-11-10 04:00:00,16977.790565948675,30705.39922811091,5352.139126194295,8990.427197591654,2012291.256963077
2013-11-10 05:00:00,19521.770959459125,35252.38203226444,7190.272840941012,10966.92881417254,2001803.167315563
2013-11-10 06:00:00,37818.85892206835,48597.99332110001,14144.608289815427,22510.948855255636,2213197.826149872
2013-11-10 07:00:00,189839.43086854523,87572.72670258686,41691.23748911401,60156.12999623221,2709917.8283345113
2013-11-10 08:00:00,242638.8080436385,133248.13955825914,108203.02642282812,140626.6131059744,3394012.3349040654
2013-11-10 09:00:00,263677.73889658233,159725.39043096115,176599.7112197272,218448.91550735835,4012088.5607373966
2013-11-10 10:00:00,302469.6197254811,168675.2809950305,219413.76329763513,260651.17267314089,4351346.073179353
2013-11-10 11:00:00,334075.4335408541,173862.03587762947,213837.41775300485,249824.17670528352,4532457.400638434
2013-11-10 12:00:00,293405.8161272564,161694.7091304109,156012.64449980808,188351.8732155676,4508404.607030984
2013-11-10 13:00:00,276601.88734102156,170785.77013905588,146046.27522611708,174317.28794193207,4671184.1427329825
2013-11-10 14:00:00,306563.6651848276,166774.52708187816,158697.71716695506,185632.52937682098,4875487.750594602
2013-11-10 15:00:00,301592.46322175825,167869.22432186955,179416.22298070128,206000.24305478946,5004334.997215664
2013-11-10 16:00:00,350562.20262398553,185821.20203556004,220825.90913719486,251792.6807411637,5068215.25327626
2013-11-10 17:00:00,319302.6202690161,192271.57284797347,220038.94320759372,254976.22457640895,5031899.874878201
2013-11-10 18:00:00,306374.7236027358,185498.34516899803,197755.68081969197,237122.53315025504,4871718.878285449
2013-11-10 19:00:00,278450.2994213343,193594.39302193304,154320.96182232624,185747.87213826238,4769914.353868549
2013-11-10 20:00:00,251429.5447874158,193862.22629985385,103458.07030956435,125072.5267285758,4777988.554009986
2013-11-10 21:00:00,217679.88304435584,186657.52878029906,66708.78495723341,78001.36974366473,4576466.00314065
2013-11-10 22:00:00,137460.66949271364,130626.59081820888,38536.33598833258,45586.06363936211,3961472.244382144
2013-11-10 23:00:00,68515.82646006047,73968.22554488984,17485.437853222018,22557.646836054246,3281417.108101721
2013-11-11 00:00:00,30157.97621135117,44545.6572213516,8353.678399812652,10948.929777328338,2728442.060833504
2013-11-11 01:00:00,17356.897089480277,31556.977118517036,4244.502653371111,7448.001504840309,2384652.5668182056
2013-11-11 02:00:00,12677.37430391084,28008.681434799946,3109.6917055063436,6891.654902592595,2165437.44397325
2013-11-11 03:00:00,13316.744569887385,29441.449318559255,3976.682438695774,6810.973497735275,2040563.9742464814
2013-11-11 04:00:00,17682.926829584732,31518.276878143275,6873.447193733237,10634.935417333532,2049059.48824695
2013-11-11 05:00:00,46057.18354686325,52380.794031899226,19494.069624675347,27102.35277733831,2431376.1590228076
2013-11-11 06:00:00,156275.44817563106,131953.03952624148,85743.99500830361,104769.49211016283,3615527.452220239
2013-11-11 07:00:00,452502.1729503367,220588.61616975671,240975.9727121329,279833.28653463593,4921006.327460391
2013-11-11 08:00:00,524312.9255401279,251689.48964301395,376914.43852230004,431231.72270333493,5369596.889127033
2013-11-11 09:00:00,574087.9257908027,262264.4950054014,421708.876354777,468736.81444531016,5588926.4239242645
2013-11-11 10:00:00,561191.6441112722,262769.83635621704,432870.5443357181,480965.53705306305,5677355.944904425
2013-11-11 11:00:00,590800.4435285181,270122.84775870387,418088.2448457199,452926.10597839614,5855473.701205273
2013-11-11 12:00:00,559591.8422380047,257850.00369123885,370757.1294315014,403582.9752788097,6161681.225655922
2013-11-11 13:00:00,508061.5033820771,257349.49141623056,396324.93652087706,430085.9445803343,6014748.836264949
2013-11-11 14:00:00,515538.48395764886,254885.23400078746,413010.6242298253,454570.49864844186,5898038.113554286
2013-11-11 15:00:00,555100.0813947051,256473.768978237,446777.21898258006,485849.2592515291,5876804.591231147
2013-11-11 16:00:00,548750.8649669891,267190.638318164,470695.2278603549,513372.9652972427,5893462.004353269
2013-11-11 17:00:00,443994.4503237082,257048.96986005738,434916.57139099884,484729.03644205246,5819998.069519594
2013-11-11 18:00:00,460741.39522282185,224680.52427217885,327320.65343639086,376076.89762372046,5342961.867721843
2013-11-11 19:00:00,342673.3071094623,204211.2737246033,220934.96141474528,259646.274120887,4930698.115208678
2013-11-11 20:00:00,297652.7344154011,206022.8570750397,143100.07768694448,168942.66863766793,4693655.761951119
